"location","source","target","id","developer_comments"
"01a_01500.bin.json:2","01500:002","第一章","01500:002","
第一章

一章"
"01a_01500.bin.json:3","01500:003","——在第二节课结束的稍长的休息时间里，","01500:003","
——在第二节课结束的稍长的休息时间里，

——在第二个小时结束的稍长的休息时间里，"
"01a_01500.bin.json:5","01500:005","春日","01500:005","
春日

春日"
"01a_01500.bin.json:6","01500:006","高年级的学生在叫你。","01500:006","春日

高年级的学生在叫我。

高年级学生在叫你。"
"01a_01500.bin.json:8","01500:008","听同学这么一说，我来到走廊上。","01500:008","
被同学说了，一到走廊就在那里，

听同学这么一说，我来到走廊上。"
"01a_01500.bin.json:15","01500:015","宫原部长和鹤见副部长表情有些僵硬，迎接来到走廊的我。","01500:015","
宫原部长和鹤见副部长带着一副坚强的表情迎接了我来到走廊。

宫原部长和鹤见副部长表情有些僵硬，迎接来到走廊的我。"
"01a_01500.bin.json:17","01500:017","爱丽丝","01500:017","
爱丽丝

爱丽丝"
"01a_01500.bin.json:18","01500:018","那个……怎么了？","01500:018","爱丽丝

那个……怎么了？

那个……你怎么了？"
"01a_01500.bin.json:20","01500:020","听到这个问题，两人面面相觑。宫原部长似乎下定了决心，她开口了。","01500:020","
听到这个问题，两人面面相觑，似乎下定了决心，宫原部长开口道。

宫原部长以对问题不融洽的表情相视，决意地开口说道。"
"01a_01500.bin.json:22","01500:022","宫原","01500:022","
宫原

宫原"
"01a_01500.bin.json:23","01500:023","你还记得之前请你在穗高见面的时候，跟她说来部里露个面的事情吗？","01500:023","宫原

你记得以前和穗高见面的时候会向部露面吗？

你还记得以前跟穗高说过，让她去穗高的社团吗？"
"01a_01500.bin.json:26","01500:026","啊，是的……","01500:026","爱丽丝

啊，是的……

啊，是的……"
"01a_01500.bin.json:28","01500:028","虽然情况比那个时候有所变动，但是神田有和她说过吗？","01500:028","宫原

虽然情况比那个时候有所变动，但是神田那边跟我说了吗？

情况比那时有所变化，不过神田告诉你了吗？"
"01a_01500.bin.json:30","01500:030","……老实说，","01500:030","
……老实说

……老实说，"
"01a_01500.bin.json:32","01500:032","“关于被误解的冠军奖杯的事我说过，退部这件事决不罢休——”","01500:032","爱丽丝

“关于被误解的冠军奖杯的事我说过，关于退部不罢休——”

“关于被误解的冠军奖杯的事情我在说，关于不退部的事情——”"
"01a_01500.bin.json:35","01500:035","部长大概是因为我没有说话才明白的吧，叹了很长的气。","01500:035","
部长大概是因为没有说话才明白的吧，叹了很长的气。

部长看她的表情就知道她没说话，长长地叹了口气。"
"01a_01500.bin.json:36","01500:036","那是个意外。应该不是有什么恶意吧。所以如果能道歉一句的话，就没什么问题了……","01500:036","宫原

那是个意外。应该不是有什么恶意吧。所以只要再向我道个歉就没什么问题了……

关于那件事是事故。不是特别有恶意的事吧。所以如果能道歉一句的话，就没什么问题了……"
"01a_01500.bin.json:39","01500:039","事故什么的……！","01500:039","爱丽丝

事故是……！

事故……！"
"01a_01500.bin.json:42","01500:042","鹤见","01500:042","
鹤见

鹤见"
"01a_01500.bin.json:43","01500:043","穗高是一年级唯一能参加比赛的优秀选手，我也觉得退部很可惜。","01500:043","鹤见

穗高是一年级唯一能参加比赛的优秀选手，我也觉得退部很可惜。

穗高是一年级学生中唯一一个优秀的选手，我也觉得退部很可惜。"
"01a_01500.bin.json:45","01500:045","听着两人的说法，我心里涌起小小的焦躁。","01500:045","
听了两个人的意见，心里涌起了小小的焦躁。

听着两人的说法，我心里涌起小小的焦躁。"
"01a_01500.bin.json:46","01500:046","连部长和副部长也没有把冠军奖杯的事看得太大，我也认为如果让小明冷静下来的话她就会回来的。但是，当她提出退部申请时，我才知道她是认真的。","01500:046","
部长副部长都没有很大地抓住冠军奖杯的事情，我想如果让小明冷静下来的话也会回来的。但是，提交了退部申请，我明白了这是认真的。

部长和副部长都没有把冠军奖杯的事看得太大，小明的事也以为冷静一下头脑就会回来。但是，当她提出退部申请时，我知道她是认真的。"
